search_location,search_category,business_id,name,city,state,postal_code,address,latitude,longitude,rating,review_count,price,phone,display_phone,categories_alias,categories_title,hours,photos,biz_url,is_closed
"Austin, TX",restaurants,M6_Jp6Xcf2z-j_Ay_GiHtA,Jack Allen's Kitchen Anderson Lane,Austin,TX,78757,"3010 W Anderson Ln, Ste D, Austin, TX 78757",30.361396,-97.739671,4.3,511,$$,+15124286944,(512) 428-6944,"tradamerican, southern, cocktailbars","American, Southern, Cocktail Bars",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1100-2200;6:1000-2100,,https://www.yelp.com/biz/jack-allens-kitchen-anderson-lane-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,sjgbSELDpzaabRe8bZwUbw,Micklethwait Craft Meats,Austin,TX,78721,"4602 Tanney St, Austin, TX 78721",30.273215515226617,-97.6901652,4.5,1162,$$,+15127915961,(512) 791-5961,"foodtrucks, bbq","Food Trucks, Barbeque",3:1100-1600;4:1100-1600;5:1100-1600;6:1100-1600,,https://www.yelp.com/biz/micklethwait-craft-meats-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,gKREdIgb5vB844iOtbzqBA,Pinthouse Pizza,Austin,TX,78704,"4236 S Lamar Blvd, Austin, TX 78704",30.23609698905644,-97.795895,4.5,1080,$$,+15125025808,(512) 502-5808,"pizza, brewpubs","Pizza, Brewpubs",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/pinthouse-pizza-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,JfSFcZjRfUKpjSq9s42jYA,Velvet Taco,Austin,TX,78701,"522 Congress Ave, Ste 100, Austin, TX 78701",30.26794,-97.7431,4.5,771,$$,+15122985223,(512) 298-5223,"newamerican, tacos, vegetarian","New American, Tacos, Vegetarian",0:1100-0000;1:1100-0000;2:1100-0000;3:1100-0100;4:1100-0400;5:1100-0400;6:1100-0000,,https://www.yelp.com/biz/velvet-taco-austin-8?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,yM7ZbF-hY2r-MO8PMSLB9w,Sushi Junai Omakase,Austin,TX,78701,"315 Congress Ave, Ste 100, Austin, TX 78701",30.265630862535534,-97.74349112944728,4.4,386,,+15124013822,(512) 401-3822,"japanese, sushi","Japanese, Sushi Bars",0:1130-1500;0:1700-2200;1:1130-1500;1:1700-2200;2:1130-1500;2:1700-2200;3:1130-1500;3:1700-2200;4:1130-1500;4:1700-0000;5:1700-0000,,https://www.yelp.com/biz/sushi-junai-omakase-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,SzMqKnNn32pbsdrsBkQhfQ,Veracruz Fonda & Bar,Austin,TX,78723,"1905 Aldrich St, Ste 125, Austin, TX 78723",30.29819578727444,-97.70524985715171,4.3,326,$$,+17373184896,(737) 318-4896,"mexican, breakfast_brunch, cocktailbars","Mexican, Breakfast & Brunch, Cocktail Bars",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1000-2200;6:1000-2200,,https://www.yelp.com/biz/veracruz-fonda-and-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,2EnKNyqXVTAsG5V9VJNxxg,Tiny Boxwoods,Austin,TX,78703,"1503 W 35th St, Austin, TX 78703",30.305984086871913,-97.74959880509364,3.9,385,$$,+15122200698,(512) 220-0698,"venues, newamerican","Venues & Event Spaces, New American",1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:0900-2200;6:0900-1400,,https://www.yelp.com/biz/tiny-boxwoods-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,6oIKOIJmrSxv1MjVzg_hXQ,The Peacock,Austin,TX,78701,"600 Proper Hotel W 2nd St, Austin, TX 78701",30.26605435406326,-97.75015709999904,4.1,416,$$,+15126281410,(512) 628-1410,"mediterranean, breakfast_brunch, wine_bars","Mediterranean, Breakfast & Brunch, Wine Bars",0:0700-2200;1:0700-2200;2:0700-2200;3:0700-2230;4:0700-2230;5:0700-2230;6:0700-2200,,https://www.yelp.com/biz/the-peacock-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,O39mniGKRun7UrA1PEkUxg,Murray's Tavern,Austin,TX,78702,"2316 Webberville Rd, Austin, TX 78702",30.262752484473964,-97.715280279381,4.4,151,,,,"tradamerican, cocktailbars","American, Cocktail Bars",0:1200-0000;1:1200-0000;2:1200-0000;3:1200-0000;4:1200-0000;5:1200-0000;6:1100-0000,,https://www.yelp.com/biz/murrays-tavern-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,j3CWjH0XtesbbDZFVq3c7Q,Pinthouse Pizza,Austin,TX,78756,"4729 Burnet Rd, Austin, TX 78756",30.318791457399488,-97.73913049198538,4.2,1430,$$,+15124369605,(512) 436-9605,"pizza, brewpubs","Pizza, Brewpubs",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/pinthouse-pizza-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,ZvYDNfxeJgnB0_9jwSAsxQ,Mandola's Italian,Austin,TX,78751,"4700 W Guadalupe St, Ste 12, Austin, TX 78751",30.3159319310134,-97.7336796197883,3.9,1256,$$,+15124199700,(512) 419-9700,"italian, wine_bars","Italian, Wine Bars",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2100,,https://www.yelp.com/biz/mandolas-italian-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,zZIWHmITwqaC8OhnPkjEIQ,"Snooze, an A.M. Eatery",Austin,TX,78756,"3800 North Lamar, Ste 120, Austin, TX 78756",30.305832,-97.743182,4.1,1316,$$,+15124100670,(512) 410-0670,"breakfast_brunch, tradamerican, cocktailbars","Breakfast & Brunch, American, Cocktail Bars",0:0630-1430;1:0630-1430;2:0630-1430;3:0630-1430;4:0630-1430;5:0630-1600;6:0630-1600,,https://www.yelp.com/biz/snooze-an-a-m-eatery-austin-5?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,nXtn29mTWlYeHxvHSz4dfA,Koriente,Austin,TX,78701,"621 E 7th St, Austin, TX 78701",30.267,-97.73597,4.4,1951,$$,+15122750852,(512) 275-0852,"asianfusion, gluten_free, salad","Asian Fusion, Gluten-Free, Salad",0:1100-2130;1:1100-2130;2:1100-2130;3:1100-2130;4:1100-2130;5:1300-2130;6:1300-2130,,https://www.yelp.com/biz/koriente-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,YwdNk5vD1gi6VttNucMDbA,sway thai,Austin,TX,78746,"3437 Bee Caves Rd, Austin, TX 78746",30.2765427,-97.8040836,3.8,478,$$,+15123261999,(512) 326-1999,"thai, cocktailbars, noodles","Thai, Cocktail Bars, Noodles",0:1600-2100;1:1600-2100;2:1600-2100;3:1600-2100;4:1600-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/sway-west-lake-hills-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,TxJxKvTD_vjpUAwW54h1EQ,Hi Wings,Austin,TX,78757,"2525 W Anderson Ln, Ste 135, Austin, TX 78757",30.3550760480797,-97.7327821745008,4.6,382,$$,+15123349004,(512) 334-9004,"chicken_wings, korean","Chicken Wings, Korean",1:1630-2330;2:1630-2330;3:1630-2330;4:1630-0000;5:1200-0000;6:1200-2130,,https://www.yelp.com/biz/hi-wings-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Gzi27rYJ2RegyRY_KqtloA,Bamboo House Austin,Austin,TX,78752,"7010 Easy Wind Dr, Austin, TX 78752",30.33919,-97.71833,4.3,360,$$,+16824287846,(682) 428-7846,chinese,Chinese,0:1100-2030;2:1100-2100;3:1100-2100;4:1100-2100;5:1100-2100;6:1100-2100,,https://www.yelp.com/biz/bamboo-house-austin-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,U1ti23Ir3tF5kg28rCBGDw,Neighborhood Sushi,Austin,TX,78704,"1716 S Congress Ave, Austin, TX 78704",30.24653,-97.75109,4.2,313,$$$,+15125801390,(512) 580-1390,japanese,Japanese,0:1130-2200;1:1130-2200;2:1130-2200;3:1130-2200;4:1130-2200;5:1130-2200;6:1130-2200,,https://www.yelp.com/biz/neighborhood-sushi-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,YrReCTKKKRBEDMwFqcftsA,La Piscina,Austin,TX,78701,"600 Proper Hotel W 2nd St, Fl 5, Proper Hotel, Austin, TX 78701",30.266243,-97.750001,4.3,228,$$$,+15126281415,(512) 628-1415,"mexican, seafood, breakfast_brunch","Mexican, Seafood, Breakfast & Brunch",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/la-piscina-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,1hJEqPHe65oJmO6scIKvKA,Tumble 22 Chicken Joint,Austin,TX,78757,"7211 Burnet Rd, Austin, TX 78757",30.347971,-97.735312,4.0,1227,$$,+15125201998,(512) 520-1998,"chicken_wings, sandwiches","Chicken Wings, Sandwiches",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/tumble-22-chicken-joint-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,N20Ind9AWLbsCFFxtR_URQ,Gino's Vino Osteria,Austin,TX,78723,"1239 E 51st St, Austin, TX 78723",30.307265,-97.706995,4.3,458,$$$,+15123518426,(512) 351-8426,"italian, wine_bars","Italian, Wine Bars",1:1600-2100;2:1600-2100;3:1600-2100;4:1600-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/ginos-vino-osteria-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,Austin,TX,78704,"1610 S Congress Ave, Austin, TX 78704",30.24735,-97.75074,4.1,799,$$$,+15124416100,(512) 441-6100,italian,Italian,0:1700-2200;1:1700-2230;2:1700-2230;3:1700-2230;4:1700-2230;5:1700-2230;6:1700-2200,,https://www.yelp.com/biz/vespaio-ristorante-austin-6?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,XzMq2IRnVCloPe55VhFJMw,Sixty Vines,Austin,TX,78758,"3401 Esperanza Crossing, Austin, TX 78758",30.40040559402738,-97.727169,4.5,188,$$,+15123816514,(512) 381-6514,"newamerican, wine_bars, breakfast_brunch","New American, Wine Bars, Breakfast & Brunch",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1000-2300;6:1000-2100,,https://www.yelp.com/biz/sixty-vines-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,eZE0FdYB9rUvbuPS4fNyYA,Arturo's Underground Cafe,Austin,TX,78701,"314 W 17th St, Austin, TX 78701",30.2797094,-97.74192,4.3,879,$$,+15124690380,(512) 469-0380,"cafes, breakfast_brunch, coffee","Cafes, Breakfast & Brunch, Coffee & Tea",1:0800-1400;2:0800-1400;3:0800-1400;4:0800-1400;5:1000-1430;6:0800-1430,,https://www.yelp.com/biz/arturos-underground-cafe-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,dOQPeXu27YmjYFfV5tX-Zg,Bulevar Mexican Kitchen,Austin,TX,78759,"9400 Arboretum Blvd, Austin, TX 78759",30.3896653,-97.7530075,4.2,380,$$$,+15123779877,(512) 377-9877,"mexican, cocktailbars, breakfast_brunch","Mexican, Cocktail Bars, Breakfast & Brunch",0:1700-2100;1:1700-2100;2:1700-2100;3:1700-2100;4:1130-2200;5:1600-2200;6:1100-2000,,https://www.yelp.com/biz/bulevar-mexican-kitchen-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,6e3UQmbqFLGWWDCI5VczCA,Hopfields,Austin,TX,78705,"3110 Guadalupe St, Ste 400, Austin, TX 78705",30.2985538576336,-97.7409893637848,3.9,620,$$,+15125370467,(512) 537-0467,"pubs, french, gastropubs","Pubs, French, Gastropubs",0:1100-0000;1:1100-0000;2:1100-0000;3:1100-0000;4:1100-0000;5:1100-0000;6:1100-0000,,https://www.yelp.com/biz/hopfields-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,VLkKyk6RA6Tn02YQjyILIw,District Kitchen - Anderson Lane,Austin,TX,78757,"7858 Shoal Creek Blvd, Bldg B, Austin, TX 78757",30.36068,-97.74139,4.3,364,$$,+15122847837,(512) 284-7837,"newamerican, steak, seafood","New American, Steakhouses, Seafood",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1030-2200;6:1030-2100,,https://www.yelp.com/biz/district-kitchen-anderson-lane-austin-4?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,TKEmPN45epfqtNQq6wY8Dg,ALC Steaks,Austin,TX,78703,"1205 N Lamar Blvd, Austin, TX 78703",30.27712,-97.75098,3.9,719,$$$,+15124721813,(512) 472-1813,"steak, bars, tradamerican","Steakhouses, Bars, American",0:1600-2200;1:1600-2200;2:1600-2200;3:1600-2200;4:1600-2300;5:1600-2300,,https://www.yelp.com/biz/alc-steaks-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,lVLUITyRS9M0_P5POGnHPw,Soupleaf Hot Pot,Austin,TX,78752,"6929 Airport Blvd, Ste 127, Austin, TX 78752",30.33867074286145,-97.7182056039015,4.5,392,$$$,+15123733378,(512) 373-3378,"hotpot, chinese, seafood","Hot Pot, Chinese, Seafood",0:1130-1500;0:1700-2200;1:1130-1500;1:1700-2200;2:1130-1500;2:1700-2200;3:1100-2300;4:1130-1500;4:1700-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/soupleaf-hot-pot-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,DzrgzDDKSpACYWW3yKSt7A,Oseyo,Austin,TX,78702,"1628 E Cesar Chavez St, Austin, TX 78702",30.25831,-97.72757,3.8,499,$$$,+15123685700,(512) 368-5700,korean,Korean,1:1100-1430;1:1700-2100;2:1100-1430;2:1700-2100;3:1100-1430;3:1700-2200;4:1100-1430;4:1700-2200;5:1100-1430;5:1700-2200;6:1100-1430;6:1700-2100,,https://www.yelp.com/biz/oseyo-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,mHHPfCZGRp4BQe_QvVno7g,Juliet Italian Kitchen,Austin,TX,78704,"1500 Barton Springs Rd, Austin, TX 78704",30.261645819614227,-97.76005464342612,3.8,1052,$$,+15124791800,(512) 479-1800,"italian, cocktailbars, comfortfood","Italian, Cocktail Bars, Comfort Food",0:1130-2100;1:1130-2100;2:1130-2100;3:1130-2100;4:1130-2200;5:1100-2200;6:1100-2100,,https://www.yelp.com/biz/juliet-italian-kitchen-austin-5?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,D0a-5tvB43JItaD0cvImhA,MezzeMe,Austin,TX,78751,"4700 W Guadalupe St, Ste 9, Austin, TX 78751",30.315579427555193,-97.73323874109911,4.4,596,$$,+15129008200,(512) 900-8200,"mediterranean, turkish, greek","Mediterranean, Turkish, Greek",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1100-2200;6:1100-2100,,https://www.yelp.com/biz/mezzeme-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,P5nJYSMnGj1tczv_PkNhyw,5280 Burger & Taphouse,Austin,TX,78731,"7032 Wood Hollow Dr, Austin, TX 78731",30.3524311,-97.7542755,4.3,287,$$,+15125806016,(512) 580-6016,"burgers, bars, tradamerican","Burgers, Bars, American",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2130;5:1100-2130;6:1100-2100,,https://www.yelp.com/biz/5280-burger-and-taphouse-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,2vppZx0rTDZtCzw-NljdRQ,The Capital Grille,Austin,TX,78701,"117 W 4th St, Austin, TX 78701",30.26627046,-97.7444694822092,4.2,464,$$$,+15123222005,(512) 322-2005,"steak, seafood, wine_bars","Steakhouses, Seafood, Wine Bars",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/the-capital-grille-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,0Tjiph2juRLnj74gDix18A,Arriba Abajo,Austin,TX,78701,"506 San Jacinto Blvd, Fl 4, Austin, TX 78701",30.26683174026106,-97.7409874,4.3,226,$$$,+17372573026,(737) 257-3026,"mexican, salad, cocktailbars","Mexican, Salad, Cocktail Bars",0:1100-2300;1:1100-2300;2:1100-2300;3:1100-2300;4:1100-0000;5:1000-0000;6:1000-2300,,https://www.yelp.com/biz/arriba-abajo-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Y6tpEFutDG3a-DHu2cJ7LQ,Jacoby's Restaurant & Mercantile,Austin,TX,78702,"3235 E Cesar Chavez St, Austin, TX 78702",30.2515,-97.70737,3.8,840,$$$,+15123665808,(512) 366-5808,"newamerican, southern","New American, Southern",2:1700-2100;3:1700-2100;4:1700-2200;5:1000-1400;5:1700-2200;6:1000-1400,,https://www.yelp.com/biz/jacobys-restaurant-and-mercantile-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,FVANupKYOw0gcAF7J6bebQ,House of Three Gorges,Austin,TX,78758,"8557 Research Blvd, Ste 144, Austin, TX 78758",30.3617280827925,-97.7153496770409,4.4,363,$$,+15129538666,(512) 953-8666,"chinese, seafood, noodles","Chinese, Seafood, Noodles",1:1100-1400;1:1630-2030;2:1100-1400;2:1630-2030;3:1100-1400;3:1630-2030;4:1100-1400;4:1630-2030;5:1100-1400;5:1630-2030;6:1100-1400;6:1630-2030,,https://www.yelp.com/biz/house-of-three-gorges-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,r7m-V0drTnK9o2Mg1FcxAQ,Gràcia Mediterranean,Austin,TX,78756,"4800 Burnet Rd, Ste 450, Austin, TX 78756",30.319075,-97.739501,4.6,111,,+15126494844,(512) 649-4844,"cocktailbars, mediterranean, tapasmallplates","Cocktail Bars, Mediterranean, Tapas/Small Plates",2:1700-2200;3:1700-2200;4:1700-2200;5:1200-2200;6:1200-2200,,https://www.yelp.com/biz/gr%C3%A0cia-mediterranean-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,4mtF2og-yXj7GbGgJNxq0w,Corinne Austin,Austin,TX,78701,"304 East Cesar Chavez St, Unit 100, Austin, TX 78701",30.262883,-97.741555,4.1,406,$$,+17377877018,(737) 787-7018,"newamerican, bars, breakfast_brunch","New American, Bars, Breakfast & Brunch",0:0700-2300;1:0700-2300;2:0700-2300;3:0700-2300;4:0700-2300;5:0700-2300;6:0700-2300,,https://www.yelp.com/biz/corinne-austin-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,U9p0G4OOUWP425Ww8FHaGQ,Little Deli & Pizzeria,Austin,TX,78757,"7101 Woodrow Ave, Unit A, Austin, TX 78757",30.34264315,-97.72547237644008,4.5,1509,$$,+15124677402,(512) 467-7402,"delis, pizza, sandwiches","Delis, Pizza, Sandwiches",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2100;5:1100-2100,,https://www.yelp.com/biz/little-deli-and-pizzeria-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,ZNwznJunPKKLyc-YSAbCcw,Mandala Kitchen & Bar,Austin,TX,78704,"1100 S Lamar Blvd, Ste 1125, Austin, TX 78704",30.255356,-97.762147,4.3,329,$$,+15123861038,(512) 386-1038,"thai, bars, vietnamese","Thai, Bars, Vietnamese",0:1700-0000;1:1700-0000;2:1700-0000;3:1700-0100;4:1700-0100;5:1630-0100;6:1630-0100,,https://www.yelp.com/biz/mandala-kitchen-and-bar-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,NplrGF_5kZx5K67CgxqaKg,Marufuku Ramen,Austin,TX,78723,"1900 Aldrich St, Ste 180, Austin, TX 78723",30.298142,-97.705115,4.4,514,$$,+15125035003,(512) 503-5003,"ramen, noodles","Ramen, Noodles",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1100-2200;6:1100-2100,,https://www.yelp.com/biz/marufuku-ramen-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,pKXtSuabMA63tYCk1UMR-g,Turf N Surf Po' Boy,Austin,TX,78701,"407 Lavaca St, Austin, TX 78701",30.2670779,-97.7456564,4.5,1205,$$,+15127456381,(512) 745-6381,"cajun, foodstands, seafood","Cajun/Creole, Food Stands, Seafood",0:1100-2300;1:1100-2300;2:1100-2300;3:1100-2300;4:1100-0000;5:1100-0000;6:1130-2200,,https://www.yelp.com/biz/turf-n-surf-po-boy-austin-8?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
